0.649601 0.710000 
0.745911 0.740000 
0.685534 0.780000 
0.639707 0.750000 
0.621085 0.680000 
0.594995 0.710000 
0.644304 0.710000 
0.539469 0.620000 
0.479485 0.710000 
0.491441 0.670000 
0.503470 0.700000 
0.528947 0.720000 
0.412696 0.710000 
0.508992 0.720000 
0.399568 0.700000 
0.348880 0.700000 
0.390739 0.670000 
0.380065 0.650000 
0.361994 0.680000 
0.294814 0.650000 
0.300623 0.720000 
0.335874 0.610000 
0.251966 0.510000 
0.316701 0.560000 
0.229753 0.560000 
0.255082 0.470000 
0.237537 0.490000 
0.267104 0.520000 
0.256639 0.450000 
0.243552 0.480000 
0.199091 0.450000 
0.181644 0.430000 
0.204488 0.430000 
0.187617 0.390000 
0.190827 0.380000 
0.183765 0.380000 
0.174996 0.450000 
0.167527 0.310000 
0.151172 0.380000 
0.156421 0.340000 
0.163087 0.350000 
0.146801 0.360000 
0.133017 0.330000 
0.147065 0.360000 
0.105377 0.410000 
0.136170 0.450000 
0.110735 0.490000 
0.114039 0.520000 
0.127964 0.560000 
0.100314 0.400000 
0.092788 0.240000 
0.128537 0.320000 
0.130125 0.400000 
0.097693 0.490000 
0.103650 0.570000 
0.082919 0.650000 
0.100469 0.410000 
0.101645 0.390000 
0.097477 0.390000 
0.087192 0.390000 
0.095567 0.350000 
0.076290 0.360000 
0.080361 0.380000 
0.073353 0.380000 
0.076218 0.400000 
0.079547 0.420000 
0.082042 0.400000 
0.069086 0.410000 
0.078959 0.410000 
0.082432 0.380000 
0.064796 0.380000 
0.062376 0.360000 
0.062290 0.330000 
0.049148 0.340000 
0.058031 0.360000 
0.047844 0.350000 
0.048872 0.340000 
0.047547 0.320000 
0.052510 0.320000 
0.047121 0.330000 
0.038628 0.320000 
0.035652 0.310000 
0.027356 0.120000 
0.028785 0.130000 
0.034813 0.150000 
0.043487 0.130000 
0.026608 0.140000 
0.025884 0.130000 
0.025231 0.130000 
0.022392 0.140000 
0.024287 0.140000 
0.020727 0.140000 
0.026287 0.140000 
0.020691 0.140000 
0.021149 0.140000 
0.022889 0.140000 
0.023377 0.160000 
0.018964 0.140000 
0.019219 0.150000 
0.012798 0.170000 
0.014402 0.180000 
0.010782 0.190000 
0.013509 0.250000 
0.010140 0.140000 
0.011627 0.160000 
0.011746 0.220000 
0.009777 0.150000 
0.010580 0.110000 
0.011813 0.190000 
0.009186 0.110000 
0.010018 0.110000 
0.023702 0.130000 
0.032839 0.160000 
0.025138 0.170000 
0.024211 0.160000 
-nan 0.150000 
-nan 0.280000 
-nan 0.270000 
-nan 0.260000 
-nan 0.240000 
-nan 0.230000 
-nan 0.170000 
-nan 0.190000 
-nan 0.250000 
-nan 0.240000 
-nan 0.230000 
-nan 0.250000 
-nan 0.240000 
-nan 0.220000 
-nan 0.160000 
-nan 0.210000 
-nan 0.190000 
-nan 0.160000 
-nan 0.150000 
-nan 0.100000 
-nan 0.130000 
-nan 0.160000 
-nan 0.160000 
-nan 0.150000 
-nan 0.120000 
-nan 0.210000 
-nan 0.180000 
-nan 0.190000 
-nan 0.200000 
-nan 0.200000 
-nan 0.230000 
-nan 0.210000 
-nan 0.200000 
-nan 0.200000 
-nan 0.230000 
-nan 0.200000 
-nan 0.200000 
-nan 0.170000 
-nan 0.150000 
-nan 0.180000 
-nan 0.200000 
-nan 0.160000 
-nan 0.200000 
-nan 0.330000 
-nan 0.180000 
-nan 0.220000 
-nan 0.250000 
-nan 0.230000 
-nan 0.220000 
-nan 0.230000 
-nan 0.250000 
-nan 0.260000 
-nan 0.290000 
-nan 0.240000 
-nan 0.210000 
-nan 0.210000 
-nan 0.270000 
-nan 0.330000 
-nan 0.260000 
-nan 0.240000 
-nan 0.230000 
-nan 0.280000 
-nan 0.270000 
-nan 0.280000 
-nan 0.270000 
-nan 0.330000 
-nan 0.330000 
-nan 0.350000 
-nan 0.280000 
-nan 0.290000 
-nan 0.290000 
-nan 0.370000 
-nan 0.350000 
-nan 0.320000 
-nan 0.320000 
-nan 0.360000 
-nan 0.320000 
-nan 0.290000 
-nan 0.250000 
-nan 0.250000 
-nan 0.240000 
-nan 0.230000 
-nan 0.240000 
-nan 0.240000 
-nan 0.360000 
-nan 0.370000 
-nan 0.360000 
-nan 0.340000 
-nan 0.440000 
-nan 0.310000 
-nan 0.380000 
-nan 0.420000 
-nan 0.410000 
-nan 0.480000 
-nan 0.500000 
-nan 0.540000 
-nan 0.350000 
-nan 0.470000 
-nan 0.460000 
-nan 0.480000 
-nan 0.540000 
-nan 0.590000 
-nan 0.580000 
-nan 0.560000 
-nan 0.580000 
-nan 0.640000 
-nan 0.540000 
-nan 0.600000 
-nan 0.730000 
-nan 0.710000 
-nan 0.650000 
-nan 0.800000 
-nan 0.550000 
-nan 0.740000 
-nan 0.810000 
-nan 0.770000 
-nan 0.730000 
-nan 0.650000 
-nan 0.330000 
-nan 0.370000 
-nan 0.680000 
-nan 0.700000 
-nan 0.810000 
-nan 0.570000 
-nan 0.820000 
-nan 0.820000 
-nan 0.720000 
-nan 0.610000 
-nan 0.660000 
-nan 0.730000 
-nan 0.750000 
-nan 0.790000 
-nan 0.710000 
-nan 0.680000 
-nan 0.640000 
-nan 0.660000 
-nan 0.720000 
-nan 0.690000 
-nan 0.680000 
-nan 0.730000 
-nan 0.740000 
-nan 0.720000 
-nan 0.850000 
-nan 0.820000 
-nan 0.370000 
-nan 0.480000 
-nan 0.630000 
-nan 0.770000 
-nan 0.680000 
-nan 0.450000 
-nan 0.560000 
-nan 0.730000 
-nan 0.760000 
-nan 0.860000 
-nan 0.900000 
-nan 0.500000 
-nan 0.550000 
-nan 0.380000 
-nan 0.560000 
-nan 0.590000 
-nan 0.400000 
-nan 0.600000 
-nan 0.290000 
-nan 0.550000 
-nan 0.680000 
-nan 0.640000 
-nan 0.900000 
-nan 0.930000 
-nan 0.460000 
-nan 0.420000 
-nan 0.400000 
-nan 0.830000 
-nan 0.460000 
-nan 1.030000 
-nan 0.700000 
-nan 1.070000 
-nan 1.080000 
-nan 0.580000 
-nan 1.230000 
-nan 1.240000 
-nan 0.970000 
-nan 1.440000 
-nan 1.570000 
-nan 1.170000 
-nan 1.600000 
-nan 1.750000 
-nan 1.960000 
-nan 1.640000 
-nan 1.900000 
-nan 1.500000 
-nan 1.470000 
-nan 1.529000 
-nan 1.551000 
-nan 1.782000 
-nan 1.474000 
-nan 1.364000 
-nan 1.243000 
-nan 1.606000 
-nan 1.485000 
-nan 1.342000 
-nan 1.485000 
-nan 1.496000 
-nan 1.507000 
-nan 1.573000 
-nan 1.386000 
-nan 1.364000 
-nan 1.397000 
-nan 1.397000 
-nan 1.562000 
-nan 1.287000 
-nan 1.166000 
-nan 1.221000 
-nan 1.298000 
-nan 1.320000 
-nan 1.540000 
-nan 1.474000 
-nan 1.331000 
-nan 1.353000 
-nan 1.298000 
-nan 1.287000 
-nan 1.342000 
-nan 1.309000 
-nan 1.188000 
-nan 1.232000 
-nan 1.188000 
-nan 1.166000 
-nan 1.210000 
-nan 1.188000 
-nan 1.309000 
-nan 1.078000 
-nan 1.001000 
-nan 1.056000 
-nan 1.254000 
-nan 1.287000 
-nan 0.979000 
-nan 0.814000 
-nan 1.001000 
-nan 0.792000 
-nan 0.990000 
-nan 1.056000 
-nan 1.100000 
-nan 1.001000 
-nan 0.990000 
-nan 1.100000 
-nan 1.023000 
-nan 0.858000 
-nan 0.759000 
-nan 0.715000 
-nan 0.759000 
-nan 0.770000 
-nan 0.814000 
-nan 0.792000 
-nan 0.924000 
-nan 0.836000 
-nan 0.671000 
-nan 0.682000 
-nan 0.710000 
-nan 0.620000 
-nan 0.710000 
-nan 0.670000 
-nan 0.700000 
-nan 0.720000 
-nan 0.710000 
-nan 0.720000 
-nan 0.700000 
-nan 0.700000 
-nan 0.670000 
-nan 0.650000 
-nan 0.680000 
-nan 0.650000 
-nan 0.720000 
-nan 0.610000 
-nan 0.510000 
-nan 0.560000 
-nan 0.560000 
-nan 0.470000 
-nan 0.490000 
-nan 0.520000 
-nan 0.450000 
-nan 0.480000 
-nan 0.450000 
-nan 0.430000 
-nan 0.430000 
-nan 0.390000 
-nan 0.380000 
-nan 0.380000 
-nan 0.450000 
-nan 0.310000 
-nan 0.380000 
-nan 0.340000 
-nan 0.350000 
-nan 0.360000 
-nan 0.330000 
-nan 0.360000 
-nan 0.410000 
-nan 0.450000 
-nan 0.490000 
-nan 0.520000 
-nan 0.560000 
-nan 0.400000 
-nan 0.240000 
-nan 0.320000 
-nan 0.400000 
-nan 0.250000 
-nan 0.290000 
-nan 0.330000 
-nan 0.210000 
-nan 0.200000 
-nan 0.200000 
-nan 0.200000 
-nan 0.180000 
-nan 0.180000 
-nan 0.190000 
-nan 0.190000 
-nan 0.200000 
-nan 0.210000 
-nan 0.200000 
-nan 0.210000 
-nan 0.210000 
-nan 0.190000 
-nan 0.190000 
-nan 0.180000 
-nan 0.170000 
-nan 0.170000 
-nan 0.180000 
-nan 0.180000 
-nan 0.170000 
-nan 0.160000 
-nan 0.160000 
-nan 0.170000 
-nan 0.160000 
-nan 0.160000 
-nan 0.150000 
-nan 0.170000 
-nan 0.190000 
-nan 0.170000 
-nan 0.090000 
-nan 0.170000 
-nan 0.170000 
-nan 0.180000 
-nan 0.180000 
-nan 0.170000 
-nan 0.180000 
-nan 0.180000 
-nan 0.170000 
0.008773 0.180000 
0.036669 0.210000 
0.039246 0.180000 
0.037005 0.190000 
0.036920 0.210000 
0.036876 0.230000 
0.029281 0.190000 
0.030977 0.130000 
0.040059 0.140000 
0.044557 0.160000 
0.034354 0.110000 
0.016567 0.070000 
0.016584 0.050000 
0.131043 0.090000 
0.153797 0.050000 
0.444523 0.110000 
0.435798 0.130000 
0.507828 0.160000 
0.479646 0.170000 
0.712671 0.160000 
0.451344 0.150000 
0.615203 0.140000 
0.745882 0.130000 
0.431543 0.130000 
0.503739 0.240000 
0.410841 0.230000 
0.357884 0.170000 
0.270235 0.190000 
0.303258 0.190000 
0.341813 0.250000 
0.385164 0.240000 
0.358523 0.230000 
0.256497 0.250000 
0.136958 0.240000 
0.176634 0.220000 
0.231496 0.160000 
0.216985 0.210000 
0.210527 0.190000 
0.196220 0.160000 
0.266866 0.150000 
0.224027 0.100000 
0.247072 0.130000 
0.225984 0.160000 
0.206875 0.310000 
0.333382 0.290000 
0.311310 0.230000 
0.134182 0.210000 
0.162939 0.180000 
0.219907 0.190000 
0.310674 0.200000 
0.263107 0.200000 
0.268986 0.230000 
0.305181 0.210000 
0.252581 0.200000 
0.359349 0.200000 
0.301581 0.230000 
0.272860 0.200000 
0.400456 0.200000 
0.266400 0.170000 
0.351152 0.150000 
0.356103 0.180000 
0.455849 0.200000 
0.407385 0.160000 
0.474755 0.200000 
0.448455 0.330000 
0.478858 0.180000 
0.325976 0.220000 
0.319023 0.250000 
0.345058 0.230000 
0.277754 0.220000 
0.360762 0.230000 
0.501690 0.250000 
0.389217 0.260000 
0.238091 0.290000 
0.383285 0.240000 
0.385754 0.210000 
0.479363 0.210000 
0.969823 0.270000 
0.651764 0.330000 
0.583398 0.260000 
0.554336 0.240000 
0.685908 0.230000 
0.553248 0.280000 
0.606359 0.270000 
0.412806 0.280000 
0.397502 0.270000 
0.440499 0.330000 
0.590869 0.330000 
0.540771 0.350000 
0.833105 0.280000 
0.695341 0.290000 
0.531932 0.290000 
0.771749 0.370000 
0.325673 0.350000 
0.346513 0.320000 
0.353462 0.320000 
0.421784 0.360000 
0.536788 0.320000 
0.805049 0.290000 
0.645070 0.250000 
0.667855 0.250000 
0.865319 0.240000 
0.745691 0.230000 
0.894906 0.240000 
0.756991 0.240000 
0.636332 0.360000 
0.941809 0.370000 
0.530215 0.360000 
0.332510 0.340000 
0.314885 0.440000 
0.452307 0.310000 
0.575141 0.380000 
0.443910 0.420000 
0.368758 0.410000 
0.230281 0.480000 
0.164493 0.500000 
0.225825 0.540000 
0.278063 0.350000 
0.229545 0.470000 
0.284921 0.460000 
0.326237 0.480000 
0.467892 0.540000 
0.535305 0.590000 
0.627587 0.580000 
0.420517 0.560000 
0.313097 0.580000 
0.327266 0.640000 
0.442535 0.540000 
0.508140 0.600000 
0.326045 0.730000 
0.270510 0.710000 
0.366851 0.650000 
0.530545 0.800000 
0.471330 0.550000 
0.628802 0.740000 
0.398378 0.810000 
0.472714 0.770000 
0.505720 0.730000 
0.275837 0.650000 
0.398695 0.330000 
0.808964 0.370000 
0.505609 0.680000 
0.342019 0.700000 
0.473281 0.810000 
0.479290 0.570000 
0.594083 0.820000 
0.636349 0.820000 
0.626820 0.720000 
0.654103 0.610000 
0.740056 0.660000 
0.538441 0.730000 
0.753878 0.750000 
0.778408 0.790000 
0.713132 0.710000 
0.683815 0.680000 
0.673401 0.640000 
0.498647 0.660000 
0.591392 0.720000 
0.518794 0.690000 
0.910288 0.680000 
0.742951 0.730000 
0.884101 0.740000 
0.986325 0.720000 
0.533670 0.850000 
0.953612 0.820000 
1.116844 0.370000 
0.872621 0.480000 
1.036037 0.630000 
1.061088 0.770000 
1.101251 0.680000 
0.883806 0.450000 
0.928021 0.560000 
0.700740 0.730000 
0.349706 0.760000 
0.767505 0.860000 
1.273538 0.900000 
1.555737 0.865000 
1.697746 0.951500 
1.717180 0.657400 
1.593694 0.968800 
1.492160 1.020700 
1.423441 0.692000 
1.810948 1.038000 
1.779703 0.501700 
1.838219 0.951500 
1.240283 1.176400 
0.718501 0.640000 
1.226074 0.900000 
0.998526 0.930000 
1.295790 0.460000 
1.593608 0.420000 
1.946926 0.400000 
1.386179 0.830000 
1.182298 0.460000 
1.584815 1.030000 
1.647861 0.700000 
1.360010 1.070000 
1.204628 1.080000 
1.247833 0.580000 
1.404847 1.230000 
1.280285 1.240000 
1.067955 0.970000 
0.903022 1.440000 
0.988411 1.570000 
1.281315 1.170000 
1.244312 1.600000 
1.062660 1.309000 
1.018389 1.287000 
0.736570 0.957000 
0.904468 1.199000 
0.927027 1.254000 
0.860757 1.199000 
0.688877 0.946000 
0.991127 1.188000 
0.778925 0.858000 
1.184540 1.287000 
1.109579 1.232000 
1.196946 1.375000 
1.104938 1.298000 
0.824947 1.520000 
1.033364 1.890000 
1.374423 1.950000 
1.000167 1.730000 
0.923247 1.600000 
1.031959 1.690000 
1.028002 1.552500 
1.084016 1.702000 
0.980690 1.598500 
0.224927 1.621500 
0.204964 1.529500 
0.184644 1.437500 
0.181299 1.460500 
0.170579 1.414500 
0.170362 1.472000 
0.171640 1.180000 
0.142147 1.350000 
0.163890 1.340000 
0.141961 1.480000 
0.140573 1.730000 
0.126800 1.600000 
0.118197 1.530000 
0.099113 1.410000 
0.102532 1.390000 
0.109053 1.430000 
0.114448 1.200000 
0.102083 1.400000 
0.096958 1.280000 
0.080389 1.140000 
0.078124 1.210000 
0.083050 1.460000 
0.077467 1.440000 
0.076663 1.250000 
0.085199 1.510000 
0.098201 1.570000 
0.203227 1.470000 
0.183767 1.560000 
0.159977 1.620000 
0.175926 1.640000 
0.156961 1.270000 
0.132895 1.270000 
0.132500 1.140000 
0.138539 1.080000 
0.128007 0.980000 
0.121578 0.880000 
0.131577 0.880000 
0.112051 0.740000 
0.117398 0.750000 
0.095044 0.770000 
0.103420 0.800000 
0.099129 0.820000 
0.083507 0.780000 
0.073101 0.710000 
0.081179 0.740000 
0.069899 0.780000 
0.066424 0.750000 
0.070699 0.680000 
0.065884 0.710000 
0.051489 0.710000 
0.053205 0.620000 
0.050183 0.710000 
0.048172 0.670000 
0.043034 0.700000 
0.040575 0.720000 
0.037508 0.710000 
0.037279 0.720000 
0.035655 0.700000 
0.036252 0.700000 
0.031491 0.670000 
0.021793 0.650000 
0.025008 0.680000 
0.025352 0.650000 
0.027378 0.720000 
0.030787 0.610000 
0.027121 0.510000 
0.026899 0.560000 
0.024447 0.560000 
0.017027 0.470000 
0.024706 0.490000 
0.022879 0.520000 
0.025754 0.450000 
0.020414 0.480000 
0.019727 0.450000 
0.015017 0.430000 
0.015358 0.430000 
0.013097 0.390000 
0.016397 0.380000 
0.014424 0.380000 
0.012310 0.450000 
0.014559 0.310000 
0.012685 0.380000 
0.010303 0.340000 
0.011085 0.350000 
0.011989 0.360000 
0.009967 0.330000 
0.008344 0.360000 
0.008859 0.410000 
0.008500 0.450000 
0.008374 0.490000 
0.006531 0.520000 
0.005830 0.560000 
0.006185 0.400000 
0.005468 0.240000 
0.005656 0.320000 
0.006012 0.351000 
0.005356 0.324000 
0.004188 0.261000 
0.003869 0.252000 
0.003979 0.270000 
0.003757 0.261000 
0.003288 0.234000 
0.004088 0.306000 
0.003114 0.243000 
0.003211 0.261000 
0.002932 0.243000 
0.002840 0.243000 
0.003204 0.288000 
0.002709 0.252000 
0.002064 0.198000 
0.002008 0.198000 
0.001918 0.198000 
0.001768 0.189000 
0.002016 0.216000 
0.000028 0.225000 
0.000022 0.180000 
0.000025 0.207000 
0.000023 0.207000 
0.000021 0.189000 
0.000021 0.198000 
0.000018 0.171000 
0.000018 0.180000 
0.000016 0.162000 
0.000015 0.162000 
0.004012 0.153000 
0.010652 0.135000 
0.016692 0.171000 
0.034076 0.162000 
0.221845 0.207000 
0.189727 0.180000 
0.212475 0.207000 
0.186574 0.189000 
0.208009 0.216000 
0.173282 0.180000 
0.147035 0.153000 
0.192662 0.198000 
0.152931 0.162000 
0.103265 0.108000 
0.143928 0.162000 
0.137568 0.153000 
0.154554 0.180000 
0.110178 0.126000 
0.102440 0.126000 
0.109295 0.135000 
0.101971 0.126000 
0.104269 0.135000 
0.094228 0.126000 
0.087321 0.117000 
0.105808 0.144000 
0.083292 0.030000 
0.120701 0.050000 
0.085542 0.030000 
0.075057 0.050000 
0.081898 0.060000 
0.064463 0.080000 
0.060027 0.090000 
0.073230 0.080000 
0.073887 0.080000 
0.080813 0.070000 
0.091464 0.070000 
0.092184 0.070000 
0.057162 0.120000 
0.098114 0.120000 
0.157617 0.080000 
0.112337 0.090000 
0.133465 0.090000 
0.087926 0.120000 
0.107632 0.120000 
0.101003 0.110000 
0.128626 0.130000 
0.103247 0.120000 
0.157286 0.110000 
0.109054 0.080000 
0.082514 0.110000 
0.109152 0.100000 
0.076168 0.080000 
0.100847 0.080000 
0.056758 0.050000 
0.068511 0.070000 
0.074070 0.080000 
0.093626 0.310000 
0.125320 0.290000 
0.144388 0.230000 
0.075459 0.210000 
0.139326 0.180000 
0.153338 0.190000 
0.336462 0.200000 
0.339897 0.200000 
0.198414 0.230000 
0.179144 0.210000 
0.209558 0.200000 
0.250386 0.200000 
0.308362 0.230000 
0.192187 0.200000 
0.196185 0.200000 
0.210847 0.170000 
0.092223 0.150000 
0.246870 0.180000 
0.440289 0.200000 
0.248995 0.160000 
0.426143 0.200000 
0.599451 0.330000 
0.574672 0.180000 
0.540872 0.220000 
0.538817 0.250000 
0.562937 0.230000 
0.434592 0.220000 
0.423775 0.230000 
0.457238 0.250000 
0.473843 0.260000 
0.574347 0.290000 
0.543680 0.240000 
0.443663 0.210000 
1.006153 0.210000 
0.501853 0.270000 
0.954188 0.330000 
0.578919 0.260000 
0.310427 0.240000 
0.573932 0.230000 
0.438823 0.280000 
0.369304 0.270000 
0.478840 0.280000 
0.532115 0.270000 
0.500412 0.330000 
0.909741 0.330000 
0.530556 0.350000 
0.440120 0.280000 
0.512409 0.290000 
